VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal;updated_at
53533;SO53533;31/07/2024;12/08/2024;12/08/2024;5;29496 - 12786713;SC;Robert;Ahlering;Shu Ito;Piura;Debito/Credito;24213.5442;13/01/2025
58979;SO58979;30/10/2024;11/11/2024;11/11/2024;5;29496 - 12786713;SC;Robert;Ahlering;Shu Ito;Piura;Debito/Credito;21423.324;13/01/2025
65168;SO65168;29/01/2025;10/02/2025;10/02/2025;5;29496 - 12786713;SC;Robert;Ahlering;Shu Ito;Piura;Debito/Credito;20857.776;13/01/2025
49479;SO49479;28/01/2024;09/02/2024;09/02/2024;5;29701 - 76731646;SC;Kirk;Degrasse;Jillian Carson;Arequipa;Debito/Credito;80564.8492;13/01/2025
50683;SO50683;30/04/2024;13/05/2024;12/05/2024;5;29701 - 76731646;SC;Kirk;Degrasse;Jillian Carson;Arequipa;Debito/Credito;104482.9633;13/01/2025
53506;SO53506;31/07/2024;13/08/2024;12/08/2024;5;29701 - 76731646;SC;Kirk;Degrasse;Jillian Carson;Arequipa;Debito/Credito;105505.3991;13/01/2025
58950;SO58950;30/10/2024;11/11/2024;11/11/2024;5;29701 - 76731646;SC;Kirk;Degrasse;Jillian Carson;Arequipa;Debito/Credito;70286.7015;13/01/2025
65237;SO65237;29/01/2025;11/02/2025;10/02/2025;5;29701 - 76731646;SC;Kirk;Degrasse;Jillian Carson;Arequipa;Debito/Credito;53476.7219;13/01/2025
49480;SO49480;28/01/2024;09/02/2024;09/02/2024;5;29714 - 10920734269;SC;Rudolph;Dillon;Jae Pak;Ica;Debito/Credito;45662.0012;13/01/2025
50664;SO50664;30/04/2024;12/05/2024;12/05/2024;5;29714 - 10920734269;SC;Rudolph;Dillon;Jae Pak;Ica;Debito/Credito;42464.0041;13/01/2025
53456;SO53456;31/07/2024;13/08/2024;12/08/2024;5;29714 - 10920734269;SC;Rudolph;Dillon;Jae Pak;Ica;Debito/Credito;26816.5751;13/01/2025
58911;SO58911;30/10/2024;12/11/2024;11/11/2024;5;29714 - 10920734269;SC;Rudolph;Dillon;Jae Pak;Ica;Debito/Credito;27499.866;13/01/2025
65156;SO65156;29/01/2025;10/02/2025;11/02/2025;5;29714 - 10920734269;SC;Rudolph;Dillon;Jae Pak;Ica;Debito/Credito;30238.236;13/01/2025
49849;SO49849;28/02/2024;13/03/2024;12/03/2024;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;49152.4316;13/01/2025
51127;SO51127;30/05/2024;11/06/2024;11/06/2024;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;71235.1175;13/01/2025
55277;SO55277;30/08/2024;11/09/2024;11/09/2024;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;57550.3179;13/01/2025
61199;SO61199;30/11/2024;13/12/2024;12/12/2024;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;57374.4399;13/01/2025
67297;SO67297;01/03/2025;13/03/2025;13/03/2025;5;29497 - 60806051;SC;François;Ferrier;Pamela Ansman-Wolfe;Lima;Debito/Credito;91335.4896;13/01/2025
49481;SO49481;28/01/2024;10/02/2024;09/02/2024;5;29793 - 57689662;SC;Michael;Graff;Linda Mitchell;Piura;Debito/Credito;36850.5686;13/01/2025
50688;SO50688;30/04/2024;12/05/2024;12/05/2024;5;29793 - 57689662;SC;Michael;Graff;Linda Mitchell;Piura;Debito/Credito;58120.4322;13/01/2025
49482;SO49482;28/01/2024;03/02/2024;03/02/2024;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;5009.0116;13/01/2025
50684;SO50684;30/04/2024;12/05/2024;12/05/2024;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;7813.8312;13/01/2025
53503;SO53503;31/07/2024;15/08/2024;12/08/2024;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;4216.1064;13/01/2025
58949;SO58949;30/10/2024;08/11/2024;08/11/2024;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;7388.898;13/01/2025
65198;SO65198;29/01/2025;07/02/2025;07/02/2025;5;30029 - 33520659;SC;Shanay;Steelman;Jae Pak;Ica;Debito/Credito;209.97;13/01/2025
50732;SO50732;30/04/2024;09/05/2024;09/05/2024;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;324.4527;13/01/2025
59056;SO59056;30/10/2024;13/11/2024;11/11/2024;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;37.254;13/01/2025
65308;SO65308;29/01/2025;10/02/2025;10/02/2025;5;29498 - 62461025;SC;Kim;Akers;Jillian Carson;Arequipa;Debito/Credito;1466.01;13/01/2025
49483;SO49483;28/01/2024;09/02/2024;09/02/2024;5;29739 - 15535368;SC;Mark;Erickson;Linda Mitchell;Piura;Debito/Credito;6125.1688;13/01/2025
50724;SO50724;30/04/2024;06/05/2024;06/05/2024;5;29739 - 15535368;SC;Mark;Erickson;Linda Mitchell;Piura;Debito/Credito;22106.9986;13/01/2025
49484;SO49484;28/01/2024;06/02/2024;06/02/2024;5;29950 - 27110388;SC;Yale;Li;Jae Pak;;Debito/Credito;20587.4764;13/01/2025
50716;SO50716;30/04/2024;07/05/2024;07/05/2024;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;31643.6024;13/01/2025
53536;SO53536;31/07/2024;12/08/2024;12/08/2024;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;43253.7414;13/01/2025
58981;SO58981;30/10/2024;11/11/2024;11/11/2024;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;38380.9856;13/01/2025
65164;SO65164;29/01/2025;10/02/2025;10/02/2025;5;29950 - 27110388;SC;Yale;Li;Jae Pak;Ica;Debito/Credito;24795.1796;13/01/2025
49485;SO49485;28/01/2024;09/02/2024;09/02/2024;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;86352.4057;13/01/2025
50694;SO50694;30/04/2024;12/05/2024;12/05/2024;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;95434.9101;13/01/2025
53464;SO53464;31/07/2024;09/08/2024;09/08/2024;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;64152.0919;13/01/2025
58914;SO58914;30/10/2024;11/11/2024;11/11/2024;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;Ica;Debito/Credito;69894.042;13/01/2025
65173;SO65173;29/01/2025;12/02/2025;10/02/2025;5;29639 - 26131241;SC;Joseph;Castellucio;Jae Pak;;Debito/Credito;65622.167;13/01/2025
49507;SO49507;28/01/2024;09/02/2024;10/02/2024;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;26975.8649;13/01/2025
50676;SO50676;30/04/2024;06/05/2024;06/05/2024;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;34893.3366;13/01/2025
53484;SO53484;31/07/2024;12/08/2024;12/08/2024;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;27975.6975;13/01/2025
58930;SO58930;30/10/2024;12/11/2024;11/11/2024;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;39133.98;13/01/2025
65188;SO65188;29/01/2025;10/02/2025;10/02/2025;5;29499 - 48798927;SC;Amy;Alberts;Jae Pak;Ica;Debito/Credito;15054.924;13/01/2025
49486;SO49486;28/01/2024;10/02/2024;09/02/2024;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;4228.146;13/01/2025
50707;SO50707;30/04/2024;13/05/2024;12/05/2024;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;3720.9227;13/01/2025
53550;SO53550;31/07/2024;12/08/2024;12/08/2024;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;10687.854;13/01/2025
58988;SO58988;30/10/2024;12/11/2024;11/11/2024;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;4878.75;13/01/2025
65181;SO65181;29/01/2025;10/02/2025;10/02/2025;5;29975 - 83778286;SC;Walter;Mays;Linda Mitchell;Piura;Debito/Credito;2810.598;13/01/2025
49487;SO49487;28/01/2024;09/02/2024;09/02/2024;5;29976 - 10878493491;SC;Patrick;Magenheimer;Tsvi Reiter;Cusco;Debito/Credito;1366.2229;13/01/2025
50757;SO50757;30/04/2024;09/05/2024;09/05/2024;5;29976 - 10878493491;SC;Patrick;Magenheimer;Tsvi Reiter;Cusco;Debito/Credito;1320.6349;13/01/2025
51137;SO51137;30/05/2024;12/06/2024;11/06/2024;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;46420.614;13/01/2025
55331;SO55331;30/08/2024;11/09/2024;11/09/2024;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;31319.184;13/01/2025
61217;SO61217;30/11/2024;13/12/2024;12/12/2024;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;24951.1148;13/01/2025
67348;SO67348;01/03/2025;13/03/2025;13/03/2025;5;29500 - 10069648234;SC;Anna;Albright;Tsvi Reiter;Cusco;Debito/Credito;27308.2224;13/01/2025
49488;SO49488;28/01/2024;09/02/2024;09/02/2024;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;31541.5658;13/01/2025
50673;SO50673;30/04/2024;12/05/2024;12/05/2024;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;41158.8457;13/01/2025
53475;SO53475;31/07/2024;13/08/2024;12/08/2024;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;39566.3847;13/01/2025
58927;SO58927;30/10/2024;05/11/2024;05/11/2024;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;43977.8958;13/01/2025
65226;SO65226;29/01/2025;06/02/2025;06/02/2025;5;30043 - 16940937;SC;Min;Su;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;20452.178;13/01/2025
49489;SO49489;28/01/2024;03/02/2024;03/02/2024;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;11605.2572;13/01/2025
50721;SO50721;30/04/2024;13/05/2024;12/05/2024;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;13976.0223;13/01/2025
53552;SO53552;31/07/2024;08/08/2024;08/08/2024;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;;Debito/Credito;7557.3266;13/01/2025
58992;SO58992;30/10/2024;11/11/2024;11/11/2024;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;3768.12;13/01/2025
65180;SO65180;29/01/2025;10/02/2025;10/02/2025;5;29809 - 10193717802;SC;Kerim;Hanif;Shu Ito;Piura;Debito/Credito;8765.892;13/01/2025
53537;SO53537;31/07/2024;08/08/2024;09/08/2024;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;1638.8018;13/01/2025
58903;SO58903;30/10/2024;08/11/2024;08/11/2024;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;3614.46;13/01/2025
65153;SO65153;29/01/2025;10/02/2025;10/02/2025;5;29501 - 51746383;SC;Milton;Albury;Jillian Carson;Arequipa;Debito/Credito;2428.476;13/01/2025
49490;SO49490;28/01/2024;12/02/2024;09/02/2024;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;44295.8324;13/01/2025
50663;SO50663;30/04/2024;12/05/2024;12/05/2024;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;87340.1019;13/01/2025
53460;SO53460;31/07/2024;07/08/2024;07/08/2024;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;104273.0197;13/01/2025
58909;SO58909;30/10/2024;12/11/2024;11/11/2024;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;73605.9574;13/01/2025
65160;SO65160;29/01/2025;11/02/2025;10/02/2025;5;29957 - 18464564;SC;Kevin;Liu;Linda Mitchell;Piura;Debito/Credito;52766.5746;13/01/2025
49491;SO49491;28/01/2024;03/02/2024;07/02/2024;5;29659 - 83228620;SC;Ruth;Choin;Michael Blythe;Piura;Debito/Credito;183.9382;13/01/2025
58998;SO58998;30/10/2024;11/11/2024;11/11/2024;5;29659 - 83228620;SC;Ruth;Choin;Michael Blythe;Piura;Debito/Credito;356.898;13/01/2025
51093;SO51093;30/05/2024;11/06/2024;11/06/2024;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;149.874;13/01/2025
55289;SO55289;30/08/2024;11/09/2024;11/09/2024;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;158.43;13/01/2025
61185;SO61185;30/11/2024;12/12/2024;12/12/2024;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;461.694;13/01/2025
67269;SO67269;01/03/2025;13/03/2025;13/03/2025;5;29502 - 90466636;SC;Paul;Alcorn;David Campbell;Lima;Debito/Credito;376.248;13/01/2025
49492;SO49492;28/01/2024;09/02/2024;09/02/2024;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;32553.2291;13/01/2025
50661;SO50661;30/04/2024;12/05/2024;12/05/2024;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;29514.1242;13/01/2025
53454;SO53454;31/07/2024;13/08/2024;12/08/2024;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;40255.9142;13/01/2025
58906;SO58906;30/10/2024;11/11/2024;11/11/2024;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;43451.7;13/01/2025
65155;SO65155;29/01/2025;10/02/2025;10/02/2025;5;29579 - 33040267;SC;Cornelius;Brandon;Shu Ito;La Libertad;Debito/Credito;32798.562;13/01/2025
49493;SO49493;28/01/2024;09/02/2024;09/02/2024;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;4228.146;13/01/2025
50669;SO50669;30/04/2024;12/05/2024;12/05/2024;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;3733.9223;13/01/2025
53467;SO53467;31/07/2024;09/08/2024;10/08/2024;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;5696.538;13/01/2025
58917;SO58917;30/10/2024;11/11/2024;14/11/2024;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;6260.85;13/01/2025
65170;SO65170;29/01/2025;06/02/2025;06/02/2025;5;29709 - 73904205;SC;Bev;Desalvo;Tete Mensa-Annan;Lima;Debito/Credito;5438.028;13/01/2025
50229;SO50229;30/03/2024;11/04/2024;11/04/2024;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;2504.5058;13/01/2025
51754;SO51754;30/06/2024;12/07/2024;12/07/2024;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;461.694;13/01/2025
57071;SO57071;30/09/2024;13/10/2024;12/10/2024;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;595.338;13/01/2025
63197;SO63197;31/12/2024;12/01/2025;12/01/2025;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;339.606;13/01/2025
49494;SO49494;28/01/2024;09/02/2024;09/02/2024;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;18993.1049;13/01/2025
50671;SO50671;30/04/2024;14/05/2024;12/05/2024;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;22994.9099;13/01/2025
53469;SO53469;31/07/2024;12/08/2024;12/08/2024;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;21393.5597;13/01/2025
58916;SO58916;30/10/2024;14/11/2024;11/11/2024;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;19078.47;13/01/2025
65175;SO65175;29/01/2025;05/02/2025;05/02/2025;5;30105 - 21931174;SC;Gregory;Vanderbout;Tete Mensa-Annan;Lima;Debito/Credito;19600.14;13/01/2025
49496;SO49496;28/01/2024;09/02/2024;09/02/2024;5;30083 - 71549600;SC;Glenn;Track;Jae Pak;Ica;Debito/Credito;43758.0999;13/01/2025
50689;SO50689;30/04/2024;08/05/2024;08/05/2024;5;30083 - 71549600;SC;Glenn;Track;Jae Pak;Ica;Debito/Credito;46260.7274;13/01/2025
49497;SO49497;28/01/2024;09/02/2024;12/02/2024;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;10335.468;13/01/2025
50754;SO50754;30/04/2024;12/05/2024;12/05/2024;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;8256.654;13/01/2025
53578;SO53578;31/07/2024;13/08/2024;12/08/2024;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;10033.7457;13/01/2025
59061;SO59061;30/10/2024;05/11/2024;05/11/2024;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;7382.2571;13/01/2025
65256;SO65256;29/01/2025;10/02/2025;12/02/2025;5;29531 - 18943339;SC;Cory;Booth;Linda Mitchell;Lima;Debito/Credito;4836.491;13/01/2025
50227;SO50227;30/03/2024;11/04/2024;11/04/2024;5;29505 - 10775551064;SC;Michelle;Alexander;Linda Mitchell;Lima;Debito/Credito;149.031;13/01/2025
49498;SO49498;28/01/2024;09/02/2024;09/02/2024;5;29998 - 76351784;SC;Jane;Mccarty;Shu Ito;Piura;Debito/Credito;57027.7694;13/01/2025
50672;SO50672;30/04/2024;13/05/2024;12/05/2024;5;29998 - 76351784;SC;Jane;Mccarty;Shu Ito;Piura;Debito/Credito;78942.2843;13/01/2025
49499;SO49499;28/01/2024;03/02/2024;03/02/2024;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;32712.378;13/01/2025
50675;SO50675;30/04/2024;12/05/2024;12/05/2024;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;38382.5083;13/01/2025
53480;SO53480;31/07/2024;06/08/2024;06/08/2024;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;44021.7035;13/01/2025
58928;SO58928;30/10/2024;11/11/2024;11/11/2024;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;35758.356;13/01/2025
65221;SO65221;29/01/2025;10/02/2025;10/02/2025;5;30118 - 20896480967;SC;Caroline;Vicknair;Michael Blythe;La Libertad;Debito/Credito;24253.362;13/01/2025
51829;SO51829;30/06/2024;13/07/2024;12/07/2024;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;9885.8499;13/01/2025
57172;SO57172;30/09/2024;12/10/2024;12/10/2024;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;6037.44;13/01/2025
63288;SO63288;31/12/2024;12/01/2025;12/01/2025;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;9183.672;13/01/2025
49500;SO49500;28/01/2024;09/02/2024;09/02/2024;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;537.333;13/01/2025
50718;SO50718;30/04/2024;12/05/2024;12/05/2024;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1416.9255;13/01/2025
53487;SO53487;31/07/2024;09/08/2024;09/08/2024;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1466.01;13/01/2025
58933;SO58933;30/10/2024;13/11/2024;11/11/2024;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;1279.29;13/01/2025
65225;SO65225;29/01/2025;11/02/2025;10/02/2025;5;29775 - 85329919;SC;Jim;Geist;Tete Mensa-Annan;Lima;Debito/Credito;672.294;13/01/2025
49501;SO49501;28/01/2024;10/02/2024;09/02/2024;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;47271.1253;13/01/2025
50668;SO50668;30/04/2024;12/05/2024;12/05/2024;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;59466.419;13/01/2025
53465;SO53465;31/07/2024;07/08/2024;07/08/2024;5;29722 - 93908806;SC;Reuben;D'Sa;Stephen Jiang;Ica;Debito/Credito;84713.7665;13/01/2025
58918;SO58918;30/10/2024;11/11/2024;11/11/2024;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;61161.9757;13/01/2025
65174;SO65174;29/01/2025;10/02/2025;10/02/2025;5;29722 - 93908806;SC;Reuben;D'Sa;Jae Pak;Ica;Debito/Credito;45169.896;13/01/2025
50306;SO50306;30/03/2024;05/04/2024;05/04/2024;5;29507 - 52254660;SC;Phyllis;Allen;Tsvi Reiter;Cusco;Debito/Credito;32258.7344;13/01/2025
49502;SO49502;28/01/2024;04/02/2024;04/02/2024;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;41602.4379;13/01/2025
50712;SO50712;30/04/2024;09/05/2024;09/05/2024;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;44541.9552;13/01/2025
53548;SO53548;31/07/2024;12/08/2024;12/08/2024;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;33592.044;13/01/2025
58996;SO58996;30/10/2024;12/11/2024;11/11/2024;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;35390.406;13/01/2025
65215;SO65215;29/01/2025;10/02/2025;10/02/2025;5;29651 - 98457210;SC;Lee;Chapla;Michael Blythe;La Libertad;Debito/Credito;37520.64;13/01/2025
49503;SO49503;28/01/2024;09/02/2024;09/02/2024;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;3372.3862;13/01/2025
50678;SO50678;30/04/2024;13/05/2024;12/05/2024;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;16810.2243;13/01/2025
53493;SO53493;31/07/2024;07/08/2024;07/08/2024;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;;Debito/Credito;23384.652;13/01/2025
58940;SO58940;30/10/2024;08/11/2024;08/11/2024;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;15345.36;13/01/2025
65258;SO65258;29/01/2025;10/02/2025;10/02/2025;5;29690 - 10555196839;SC;Conor;Cunningham;Shu Ito;Lima;Debito/Credito;5095.95;13/01/2025
50670;SO50670;30/04/2024;08/05/2024;08/05/2024;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;523.788;13/01/2025
53466;SO53466;31/07/2024;06/08/2024;06/08/2024;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;1182.894;13/01/2025
58986;SO58986;30/10/2024;12/11/2024;11/11/2024;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;356.898;13/01/2025
65219;SO65219;29/01/2025;11/02/2025;10/02/2025;5;29508 - 67180961;SC; Marvin; Allen;Michael Blythe;Piura;Debito/Credito;1466.01;13/01/2025
49504;SO49504;28/01/2024;04/02/2024;04/02/2024;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;19662.661;13/01/2025
50681;SO50681;30/04/2024;08/05/2024;08/05/2024;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;;Debito/Credito;37815.8335;13/01/2025
53497;SO53497;31/07/2024;12/08/2024;12/08/2024;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;90020.6146;13/01/2025
58943;SO58943;30/10/2024;14/11/2024;11/11/2024;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;59860.276;13/01/2025
65253;SO65253;29/01/2025;04/02/2025;04/02/2025;5;30049 - 10955109289;SC;Nate;Sun;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;32970.8914;13/01/2025
50259;SO50259;30/03/2024;06/04/2024;06/04/2024;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;46990.45;13/01/2025
51784;SO51784;30/06/2024;07/07/2024;07/07/2024;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;7407.696;13/01/2025
57101;SO57101;30/09/2024;12/10/2024;12/10/2024;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;2568.882;13/01/2025
63135;SO63135;31/12/2024;12/01/2025;12/01/2025;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;1663.434;13/01/2025
49505;SO49505;28/01/2024;09/02/2024;09/02/2024;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;22.794;13/01/2025
53478;SO53478;31/07/2024;12/08/2024;12/08/2024;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;39923.9842;13/01/2025
58926;SO58926;30/10/2024;12/11/2024;11/11/2024;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;25086.474;13/01/2025
65213;SO65213;29/01/2025;10/02/2025;10/02/2025;5;29951 - 29745494;SC;Yan;Li;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;11999.13;13/01/2025
49506;SO49506;28/01/2024;09/02/2024;10/02/2024;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;823.066;13/01/2025
50725;SO50725;30/04/2024;06/05/2024;06/05/2024;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;4391.9964;13/01/2025
53490;SO53490;31/07/2024;14/08/2024;12/08/2024;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;3483.366;13/01/2025
58935;SO58935;30/10/2024;07/11/2024;07/11/2024;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;1414.752;13/01/2025
65239;SO65239;29/01/2025;10/02/2025;10/02/2025;5;29897 - 10072563622;SC;Kay;Krane;Shu Ito;Piura;Debito/Credito;109.254;13/01/2025
